old_label,label,date
hCoV-19/Scotland/GCVR-173034/2020|EPI_ISL_524556|2020-04-06|1,hCoV-19/Scotland/GCVR-173034/2020|EPI_ISL_524556|2020-04-06|1,2020-04-06
hCoV-19/Wales/PHWC-26F70/2020|EPI_ISL_422174|2020-03-29|1,hCoV-19/Wales/PHWC-26F70/2020|EPI_ISL_422174|2020-03-29|1,2020-03-29
hCoV-19/England/SHEF-C6D96/2020|EPI_ISL_499338|2020-04-06|1,hCoV-19/England/SHEF-C6D96/2020|EPI_ISL_499338|2020-04-06|1,2020-04-06
hCoV-19/England/LEED-2AA121/2020|EPI_ISL_538881|2020-03-17|1,hCoV-19/England/LEED-2AA121/2020|EPI_ISL_538881|2020-03-17|1,2020-03-17
hCoV-19/England/LEED-2AA491/2020|EPI_ISL_538791|2020-04-01|2,hCoV-19/England/LEED-2AA491/2020|EPI_ISL_538791|2020-04-01|2,2020-04-01
hCoV-19/England/LIVE-A7539/2020|EPI_ISL_517034|2020-03-28|1,hCoV-19/England/LIVE-A7539/2020|EPI_ISL_517034|2020-03-28|1,2020-03-28
hCoV-19/England/LEED-2AA22E/2020|EPI_ISL_538787|2020-03-30|1,hCoV-19/England/LEED-2AA22E/2020|EPI_ISL_538787|2020-03-30|1,2020-03-30
hCoV-19/England/LEED-2AA2B5/2020|EPI_ISL_538906|2020-03-30|1,hCoV-19/England/LEED-2AA2B5/2020|EPI_ISL_538906|2020-03-30|1,2020-03-30
hCoV-19/Hangzhou/ZJU-03/2020|EPI_ISL_416044|2020-01-25|1,hCoV-19/Hangzhou/ZJU-03/2020|EPI_ISL_416044|2020-01-25|1,2020-01-25
hCoV-19/Spain/AR-ISCIII-201435/2020|EPI_ISL_539500|2020-03-03|1,hCoV-19/Spain/AR-ISCIII-201435/2020|EPI_ISL_539500|2020-03-03|1,2020-03-03
hCoV-19/Spain/AR-ISCIII-201848/2020|EPI_ISL_539517|2020-03-08|1,hCoV-19/Spain/AR-ISCIII-201848/2020|EPI_ISL_539517|2020-03-08|1,2020-03-08
hCoV-19/Shanghai/SH0093/2020|EPI_ISL_416389|2020-01-21|1,hCoV-19/Shanghai/SH0093/2020|EPI_ISL_416389|2020-01-21|1,2020-01-21
hCoV-19/England/BRIS-12F222/2020|EPI_ISL_488358|2020-04-12|1,hCoV-19/England/BRIS-12F222/2020|EPI_ISL_488358|2020-04-12|1,2020-04-12
hCoV-19/Guangzhou/GZMU0060/2020|EPI_ISL_429103|2020-02-09|1,hCoV-19/Guangzhou/GZMU0060/2020|EPI_ISL_429103|2020-02-09|1,2020-02-09
hCoV-19/India/OR-ILSCV32465/2020|EPI_ISL_481156|2020-05-30|1,hCoV-19/India/OR-ILSCV32465/2020|EPI_ISL_481156|2020-05-30|1,2020-05-30
hCoV-19/England/LIVE-A5595/2020|EPI_ISL_499821|2020-03-20|1,hCoV-19/England/LIVE-A5595/2020|EPI_ISL_499821|2020-03-20|1,2020-03-20
hCoV-19/Hangzhou/ZJU-011/2020|EPI_ISL_418991|2020-02-04|1,hCoV-19/Hangzhou/ZJU-011/2020|EPI_ISL_418991|2020-02-04|1,2020-02-04
hCoV-19/England/BIRM-5E2D0/2020|EPI_ISL_444282|2020-04-16|1,hCoV-19/England/BIRM-5E2D0/2020|EPI_ISL_444282|2020-04-16|1,2020-04-16
hCoV-19/England/SHEF-C6C11/2020|EPI_ISL_432828|2020-03-30|1,hCoV-19/England/SHEF-C6C11/2020|EPI_ISL_432828|2020-03-30|1,2020-03-30
hCoV-19/England/SHEF-CD315/2020|EPI_ISL_432542|2020-04-01|1,hCoV-19/England/SHEF-CD315/2020|EPI_ISL_432542|2020-04-01|1,2020-04-01
hCoV-19/England/SHEF-C2C51/2020|EPI_ISL_432751|2020-03-31|1,hCoV-19/England/SHEF-C2C51/2020|EPI_ISL_432751|2020-03-31|1,2020-03-31
hCoV-19/England/SHEF-D20F8/2020|EPI_ISL_442504|2020-04-09|1,hCoV-19/England/SHEF-D20F8/2020|EPI_ISL_442504|2020-04-09|1,2020-04-09
hCoV-19/England/LIVE-A696B/2020|EPI_ISL_499758|2020-03-16|1,hCoV-19/England/LIVE-A696B/2020|EPI_ISL_499758|2020-03-16|1,2020-03-16
hCoV-19/England/LIVE-A887B/2020|EPI_ISL_517223|2020-03-27|1,hCoV-19/England/LIVE-A887B/2020|EPI_ISL_517223|2020-03-27|1,2020-03-27
hCoV-19/England/LIVE-99AFF/2020|EPI_ISL_439798|2020-04-12|1,hCoV-19/England/LIVE-99AFF/2020|EPI_ISL_439798|2020-04-12|1,2020-04-12
hCoV-19/England/LIVE-A5C72/2020|EPI_ISL_499463|2020-03-17|1,hCoV-19/England/LIVE-A5C72/2020|EPI_ISL_499463|2020-03-17|1,2020-03-17
hCoV-19/England/LIVE-A638B/2020|EPI_ISL_499703|2020-03-18|1,hCoV-19/England/LIVE-A638B/2020|EPI_ISL_499703|2020-03-18|1,2020-03-18
hCoV-19/Oman/RESP-20-6560/2020|EPI_ISL_457997|2020-03-28|1,hCoV-19/Oman/RESP-20-6560/2020|EPI_ISL_457997|2020-03-28|1,2020-03-28
hCoV-19/England/GSTT-265D3D2/2020|EPI_ISL_483953|2020-03-18|1,hCoV-19/England/GSTT-265D3D2/2020|EPI_ISL_483953|2020-03-18|1,2020-03-18
hCoV-19/England/CAMB-74650/2020|EPI_ISL_425319|2020-03-28|1,hCoV-19/England/CAMB-74650/2020|EPI_ISL_425319|2020-03-28|1,2020-03-28
hCoV-19/England/CAMB-793DC/2020|EPI_ISL_441075|2020-04-03|1,hCoV-19/England/CAMB-793DC/2020|EPI_ISL_441075|2020-04-03|1,2020-04-03
hCoV-19/Indonesia/JI-ITD-136N/2020|EPI_ISL_529961|2020-03-12|1,hCoV-19/Indonesia/JI-ITD-136N/2020|EPI_ISL_529961|2020-03-12|1,2020-03-12
hCoV-19/Shanghai/CH-02/2020|EPI_ISL_469253|2020-02-28|1,hCoV-19/Shanghai/CH-02/2020|EPI_ISL_469253|2020-02-28|1,2020-02-28
hCoV-19/Shanghai/SH0027/2020|EPI_ISL_416336|2020-02-01|1,hCoV-19/Shanghai/SH0027/2020|EPI_ISL_416336|2020-02-01|1,2020-02-01
hCoV-19/Zhejiang/CN3/2020|EPI_ISL_455686|2020-01-26|1,hCoV-19/Zhejiang/CN3/2020|EPI_ISL_455686|2020-01-26|1,2020-01-26
hCoV-19/England/NOTT-10EA7C/2020|EPI_ISL_425632|2020-03-30|1,hCoV-19/England/NOTT-10EA7C/2020|EPI_ISL_425632|2020-03-30|1,2020-03-30
hCoV-19/Iceland/337/2020|EPI_ISL_417666|2020-03-15|1,hCoV-19/Iceland/337/2020|EPI_ISL_417666|2020-03-15|1,2020-03-15
hCoV-19/England/LIVE-98F79/2020|EPI_ISL_439677|2020-04-07|1,hCoV-19/England/LIVE-98F79/2020|EPI_ISL_439677|2020-04-07|1,2020-04-07
hCoV-19/Iceland/338/2020|EPI_ISL_417667|2020-03-15|1,hCoV-19/Iceland/338/2020|EPI_ISL_417667|2020-03-15|1,2020-03-15
hCoV-19/England/NOTT-111E10/2020|EPI_ISL_472411|2020-04-28|1,hCoV-19/England/NOTT-111E10/2020|EPI_ISL_472411|2020-04-28|1,2020-04-28
hCoV-19/England/NOTT-112978/2020|EPI_ISL_493568|2020-04-21|1,hCoV-19/England/NOTT-112978/2020|EPI_ISL_493568|2020-04-21|1,2020-04-21
hCoV-19/England/20129063804/2020|EPI_ISL_424062|2020-03-11|1,hCoV-19/England/20129063804/2020|EPI_ISL_424062|2020-03-11|1,2020-03-11
hCoV-19/England/LIVE-A692F/2020|EPI_ISL_499468|2020-03-19|1,hCoV-19/England/LIVE-A692F/2020|EPI_ISL_499468|2020-03-19|1,2020-03-19
hCoV-19/England/NOTT-10E05C/2020|EPI_ISL_425488|2020-03-18|2,hCoV-19/England/NOTT-10E05C/2020|EPI_ISL_425488|2020-03-18|2,2020-03-18
hCoV-19/England/SHEF-CBB5B/2020|EPI_ISL_442398|2020-03-26|1,hCoV-19/England/SHEF-CBB5B/2020|EPI_ISL_442398|2020-03-26|1,2020-03-26
hCoV-19/England/NOTT-10DECC/2020|EPI_ISL_425464|2020-03-11|1,hCoV-19/England/NOTT-10DECC/2020|EPI_ISL_425464|2020-03-11|1,2020-03-11
hCoV-19/England/NOTT-10E54E/2020|EPI_ISL_425560|2020-03-23|1,hCoV-19/England/NOTT-10E54E/2020|EPI_ISL_425560|2020-03-23|1,2020-03-23
hCoV-19/England/SHEF-C691A/2020|EPI_ISL_441995|2020-04-02|1,hCoV-19/England/SHEF-C691A/2020|EPI_ISL_441995|2020-04-02|1,2020-04-02
hCoV-19/England/NOTT-10DEAE/2020|EPI_ISL_425462|2020-03-07|1,hCoV-19/England/NOTT-10DEAE/2020|EPI_ISL_425462|2020-03-07|1,2020-03-07
hCoV-19/England/NOTT-10F11C/2020|EPI_ISL_432966|2020-03-31|1,hCoV-19/England/NOTT-10F11C/2020|EPI_ISL_432966|2020-03-31|1,2020-03-31
hCoV-19/England/NOTT-10E1E0/2020|EPI_ISL_425510|2020-03-19|1,hCoV-19/England/NOTT-10E1E0/2020|EPI_ISL_425510|2020-03-19|1,2020-03-19
hCoV-19/England/NOTT-10E8DC/2020|EPI_ISL_425609|2020-03-25|1,hCoV-19/England/NOTT-10E8DC/2020|EPI_ISL_425609|2020-03-25|1,2020-03-25
hCoV-19/England/NOTT-10DF32/2020|EPI_ISL_425471|2020-03-13|2,hCoV-19/England/NOTT-10DF32/2020|EPI_ISL_425471|2020-03-13|2,2020-03-13
hCoV-19/England/NOTT-10E1D1/2020|EPI_ISL_425509|2020-03-19|1,hCoV-19/England/NOTT-10E1D1/2020|EPI_ISL_425509|2020-03-19|1,2020-03-19
hCoV-19/England/NOTT-1120BF/2020|EPI_ISL_478727|2020-04-19|1,hCoV-19/England/NOTT-1120BF/2020|EPI_ISL_478727|2020-04-19|1,2020-04-19
hCoV-19/England/LIVE-A55E0/2020|EPI_ISL_499822|2020-03-20|1,hCoV-19/England/LIVE-A55E0/2020|EPI_ISL_499822|2020-03-20|1,2020-03-20
hCoV-19/England/LIVE-A56FC/2020|EPI_ISL_499823|2020-03-20|1,hCoV-19/England/LIVE-A56FC/2020|EPI_ISL_499823|2020-03-20|1,2020-03-20
hCoV-19/Iceland/276/2020|EPI_ISL_417604|2020-03-17|1,hCoV-19/Iceland/276/2020|EPI_ISL_417604|2020-03-17|1,2020-03-17
hCoV-19/Iceland/299/2020|EPI_ISL_417628|2020-03-18|1,hCoV-19/Iceland/299/2020|EPI_ISL_417628|2020-03-18|1,2020-03-18
hCoV-19/England/LIVE-A9DB7/2020|EPI_ISL_517362|2020-03-25|1,hCoV-19/England/LIVE-A9DB7/2020|EPI_ISL_517362|2020-03-25|1,2020-03-25
hCoV-19/Wales/PHW35/2020|EPI_ISL_416024|2020-03-11|1,hCoV-19/Wales/PHW35/2020|EPI_ISL_416024|2020-03-11|1,2020-03-11
hCoV-19/Wales/PHWC-25005/2020|EPI_ISL_420929|2020-03-20|1,hCoV-19/Wales/PHWC-25005/2020|EPI_ISL_420929|2020-03-20|1,2020-03-20
hCoV-19/Wales/PHWC-2709A/2020|EPI_ISL_422187|2020-03-29|1,hCoV-19/Wales/PHWC-2709A/2020|EPI_ISL_422187|2020-03-29|1,2020-03-29
hCoV-19/England/LIVE-A4C46/2020|EPI_ISL_499816|2020-03-12|1,hCoV-19/England/LIVE-A4C46/2020|EPI_ISL_499816|2020-03-12|1,2020-03-12
hCoV-19/England/LIVE-A552C/2020|EPI_ISL_499820|2020-03-20|1,hCoV-19/England/LIVE-A552C/2020|EPI_ISL_499820|2020-03-20|1,2020-03-20
hCoV-19/Wales/PHWC-25A52/2020|EPI_ISL_422172|2020-03-23|1,hCoV-19/Wales/PHWC-25A52/2020|EPI_ISL_422172|2020-03-23|1,2020-03-23
hCoV-19/Wales/PHWC-25ABC/2020|EPI_ISL_422053|2020-03-24|1,hCoV-19/Wales/PHWC-25ABC/2020|EPI_ISL_422053|2020-03-24|1,2020-03-24
hCoV-19/Wales/PHWC-26D67/2020|EPI_ISL_422178|2020-03-30|1,hCoV-19/Wales/PHWC-26D67/2020|EPI_ISL_422178|2020-03-30|1,2020-03-30
hCoV-19/England/SHEF-BFD45/2020|EPI_ISL_416739|2020-03-09|1,hCoV-19/England/SHEF-BFD45/2020|EPI_ISL_416739|2020-03-09|1,2020-03-09
hCoV-19/NewZealand/20VR2932/2020|EPI_ISL_456393|2020-04-25|2,hCoV-19/NewZealand/20VR2932/2020|EPI_ISL_456393|2020-04-25|2,2020-04-25
hCoV-19/England/NORT-293361/2020|EPI_ISL_492209|2020-06-16|1,hCoV-19/England/NORT-293361/2020|EPI_ISL_492209|2020-06-16|1,2020-06-16
hCoV-19/England/NOTT-111609/2020|EPI_ISL_461899|2020-05-18|1,hCoV-19/England/NOTT-111609/2020|EPI_ISL_461899|2020-05-18|1,2020-05-18
hCoV-19/England/SHEF-C07E9/2020|EPI_ISL_420160|2020-03-27|1,hCoV-19/England/SHEF-C07E9/2020|EPI_ISL_420160|2020-03-27|1,2020-03-27
hCoV-19/England/SHEF-C8A06/2020|EPI_ISL_442034|2020-03-27|1,hCoV-19/England/SHEF-C8A06/2020|EPI_ISL_442034|2020-03-27|1,2020-03-27
hCoV-19/England/NOTT-10F695/2020|EPI_ISL_433034|2020-04-03|1,hCoV-19/England/NOTT-10F695/2020|EPI_ISL_433034|2020-04-03|1,2020-04-03
hCoV-19/England/20129148904/2020|EPI_ISL_424117|2020-03-12|1,hCoV-19/England/20129148904/2020|EPI_ISL_424117|2020-03-12|1,2020-03-12
hCoV-19/England/NOTT-10F10D/2020|EPI_ISL_432965|2020-03-31|1,hCoV-19/England/NOTT-10F10D/2020|EPI_ISL_432965|2020-03-31|1,2020-03-31
hCoV-19/England/NOTT-10E03E/2020|EPI_ISL_425486|2020-03-17|1,hCoV-19/England/NOTT-10E03E/2020|EPI_ISL_425486|2020-03-17|1,2020-03-17
hCoV-19/England/SHEF-C51E6/2020|EPI_ISL_432799|2020-03-30|1,hCoV-19/England/SHEF-C51E6/2020|EPI_ISL_432799|2020-03-30|1,2020-03-30
hCoV-19/England/NORT-284794/2020|EPI_ISL_488510|2020-03-23|2,hCoV-19/England/NORT-284794/2020|EPI_ISL_488510|2020-03-23|2,2020-03-23
hCoV-19/England/BRIS-12671D/2020|EPI_ISL_459027|2020-04-09|1,hCoV-19/England/BRIS-12671D/2020|EPI_ISL_459027|2020-04-09|1,2020-04-09
hCoV-19/England/NOTT-10DF8D/2020|EPI_ISL_432900|2020-03-02|1,hCoV-19/England/NOTT-10DF8D/2020|EPI_ISL_432900|2020-03-02|1,2020-03-02
hCoV-19/England/NORT-283EFA/2020|EPI_ISL_478525|2020-04-05|1,hCoV-19/England/NORT-283EFA/2020|EPI_ISL_478525|2020-04-05|1,2020-04-05
hCoV-19/England/NORT-29546C/2020|EPI_ISL_478637|2020-04-01|1,hCoV-19/England/NORT-29546C/2020|EPI_ISL_478637|2020-04-01|1,2020-04-01
hCoV-19/England/BIRM-61E4F/2020|EPI_ISL_529222|2020-03-26|1,hCoV-19/England/BIRM-61E4F/2020|EPI_ISL_529222|2020-03-26|1,2020-03-26
hCoV-19/England/SHEF-CCE7F/2020|EPI_ISL_453748|2020-04-21|1,hCoV-19/England/SHEF-CCE7F/2020|EPI_ISL_453748|2020-04-21|1,2020-04-21
hCoV-19/England/NOTT-10E0D4/2020|EPI_ISL_425496|2020-03-19|1,hCoV-19/England/NOTT-10E0D4/2020|EPI_ISL_425496|2020-03-19|1,2020-03-19
hCoV-19/England/SHEF-C0206/2020|EPI_ISL_420198|2020-03-28|1,hCoV-19/England/SHEF-C0206/2020|EPI_ISL_420198|2020-03-28|1,2020-03-28
hCoV-19/England/NOTT-110C26/2020|EPI_ISL_448395|2020-05-01|1,hCoV-19/England/NOTT-110C26/2020|EPI_ISL_448395|2020-05-01|1,2020-05-01
hCoV-19/England/NOTT-110AE0/2020|EPI_ISL_441897|2020-04-30|1,hCoV-19/England/NOTT-110AE0/2020|EPI_ISL_441897|2020-04-30|1,2020-04-30
hCoV-19/England/NOTT-110D14/2020|EPI_ISL_448409|2020-04-29|1,hCoV-19/England/NOTT-110D14/2020|EPI_ISL_448409|2020-04-29|1,2020-04-29
hCoV-19/England/SHEF-BFE9D/2020|EPI_ISL_418302|2020-03-24|1,hCoV-19/England/SHEF-BFE9D/2020|EPI_ISL_418302|2020-03-24|1,2020-03-24
hCoV-19/England/201161610/2020|EPI_ISL_464862|2020-03-11|1,hCoV-19/England/201161610/2020|EPI_ISL_464862|2020-03-11|1,2020-03-11
hCoV-19/England/20109093706/2020|EPI_ISL_417286|2020-03-05|11,hCoV-19/England/20109093706/2020|EPI_ISL_417286|2020-03-05|11,2020-03-05
hCoV-19/Iceland/298/2020|EPI_ISL_417627|2020-03-18|2,hCoV-19/Iceland/298/2020|EPI_ISL_417627|2020-03-18|2,2020-03-18
hCoV-19/England/20124013202/2020|EPI_ISL_418700|2020-03-17|1,hCoV-19/England/20124013202/2020|EPI_ISL_418700|2020-03-17|1,2020-03-17
hCoV-19/England/LIVE-A5401/2020|EPI_ISL_499819|2020-03-20|1,hCoV-19/England/LIVE-A5401/2020|EPI_ISL_499819|2020-03-20|1,2020-03-20
hCoV-19/England/LIVE-A5902/2020|EPI_ISL_499462|2020-03-17|1,hCoV-19/England/LIVE-A5902/2020|EPI_ISL_499462|2020-03-17|1,2020-03-17
hCoV-19/England/LIVE-A90DC/2020|EPI_ISL_517260|2020-03-25|1,hCoV-19/England/LIVE-A90DC/2020|EPI_ISL_517260|2020-03-25|1,2020-03-25
hCoV-19/Singapore/133/2020|EPI_ISL_443225|2020-03-20|1,hCoV-19/Singapore/133/2020|EPI_ISL_443225|2020-03-20|1,2020-03-20
hCoV-19/England/CAMB-71EF1/2020|EPI_ISL_439923|2020-03-29|1,hCoV-19/England/CAMB-71EF1/2020|EPI_ISL_439923|2020-03-29|1,2020-03-29
hCoV-19/England/20139069104/2020|EPI_ISL_423359|2020-03-29|1,hCoV-19/England/20139069104/2020|EPI_ISL_423359|2020-03-29|1,2020-03-29
hCoV-19/England/20144004504/2020|EPI_ISL_423486|2020-03-31|1,hCoV-19/England/20144004504/2020|EPI_ISL_423486|2020-03-31|1,2020-03-31
hCoV-19/Portugal/PT0725/2020|EPI_ISL_510984|2020-03-27|1,hCoV-19/Portugal/PT0725/2020|EPI_ISL_510984|2020-03-27|1,2020-03-27
hCoV-19/USA/NV-QDX-2082/2020|EPI_ISL_604482|2020-03-17|1,hCoV-19/USA/NV-QDX-2082/2020|EPI_ISL_604482|2020-03-17|1,2020-03-17
hCoV-19/Portugal/PT0708/2020|EPI_ISL_510967|2020-03-23|1,hCoV-19/Portugal/PT0708/2020|EPI_ISL_510967|2020-03-23|1,2020-03-23
hCoV-19/USA/NV_0016/2020|EPI_ISL_426429|2020-03-07|4,hCoV-19/USA/NV_0016/2020|EPI_ISL_426429|2020-03-07|4,2020-03-07
hCoV-19/England/NORT-28207D/2020|EPI_ISL_488731|2020-03-25|1,hCoV-19/England/NORT-28207D/2020|EPI_ISL_488731|2020-03-25|1,2020-03-25
hCoV-19/NorthernIreland/NIRE-1073A5/2020|EPI_ISL_585142|2020-03-30|1,hCoV-19/NorthernIreland/NIRE-1073A5/2020|EPI_ISL_585142|2020-03-30|1,2020-03-30
hCoV-19/England/SHEF-BFD36/2020|EPI_ISL_416738|2020-03-09|1,hCoV-19/England/SHEF-BFD36/2020|EPI_ISL_416738|2020-03-09|1,2020-03-09
hCoV-19/England/20106003303/2020|EPI_ISL_417239|2020-03-03|1,hCoV-19/England/20106003303/2020|EPI_ISL_417239|2020-03-03|1,2020-03-03
hCoV-19/England/20144006404/2020|EPI_ISL_423494|2020-03-31|1,hCoV-19/England/20144006404/2020|EPI_ISL_423494|2020-03-31|1,2020-03-31
hCoV-19/England/201061458/2020|EPI_ISL_464416|2020-03-01|1,hCoV-19/England/201061458/2020|EPI_ISL_464416|2020-03-01|1,2020-03-01
hCoV-19/England/20139044504/2020|EPI_ISL_420683|2020-03-28|1,hCoV-19/England/20139044504/2020|EPI_ISL_420683|2020-03-28|1,2020-03-28
hCoV-19/England/20134006404/2020|EPI_ISL_423069|2020-03-24|1,hCoV-19/England/20134006404/2020|EPI_ISL_423069|2020-03-24|1,2020-03-24
hCoV-19/England/SHEF-BFF03/2020|EPI_ISL_418307|2020-03-24|1,hCoV-19/England/SHEF-BFF03/2020|EPI_ISL_418307|2020-03-24|1,2020-03-24
hCoV-19/England/LIVE-A826E/2020|EPI_ISL_517136|2020-03-26|1,hCoV-19/England/LIVE-A826E/2020|EPI_ISL_517136|2020-03-26|1,2020-03-26
hCoV-19/Portugal/PT0716/2020|EPI_ISL_510975|2020-03-24|1,hCoV-19/Portugal/PT0716/2020|EPI_ISL_510975|2020-03-24|1,2020-03-24
hCoV-19/England/NORT-294DCC/2020|EPI_ISL_478614|2020-03-28|1,hCoV-19/England/NORT-294DCC/2020|EPI_ISL_478614|2020-03-28|1,2020-03-28
hCoV-19/England/NOTT-110D50/2020|EPI_ISL_448413|2020-04-29|1,hCoV-19/England/NOTT-110D50/2020|EPI_ISL_448413|2020-04-29|1,2020-04-29
hCoV-19/Iceland/561/2020|EPI_ISL_424581|2020-03-28|1,hCoV-19/Iceland/561/2020|EPI_ISL_424581|2020-03-28|1,2020-03-28
hCoV-19/England/BRIS-128308/2020|EPI_ISL_469801|2020-04-16|1,hCoV-19/England/BRIS-128308/2020|EPI_ISL_469801|2020-04-16|1,2020-04-16
hCoV-19/England/BRIS-12FC24/2020|EPI_ISL_492638|2020-04-05|1,hCoV-19/England/BRIS-12FC24/2020|EPI_ISL_492638|2020-04-05|1,2020-04-05
hCoV-19/England/BRIS-1228A5/2020|EPI_ISL_440764|2020-04-05|1,hCoV-19/England/BRIS-1228A5/2020|EPI_ISL_440764|2020-04-05|1,2020-04-05
hCoV-19/England/BRIS-1227D5/2020|EPI_ISL_440656|2020-04-05|1,hCoV-19/England/BRIS-1227D5/2020|EPI_ISL_440656|2020-04-05|1,2020-04-05
hCoV-19/England/BRIS-1228B4/2020|EPI_ISL_440724|2020-04-05|1,hCoV-19/England/BRIS-1228B4/2020|EPI_ISL_440724|2020-04-05|1,2020-04-05
hCoV-19/England/CWAR-24FDAFF/2020|EPI_ISL_584479|2020-05-02|1,hCoV-19/England/CWAR-24FDAFF/2020|EPI_ISL_584479|2020-05-02|1,2020-05-02
hCoV-19/England/EXET-1357C0/2020|EPI_ISL_457099|2020-03-23|1,hCoV-19/England/EXET-1357C0/2020|EPI_ISL_457099|2020-03-23|1,2020-03-23
hCoV-19/England/EXET-135DDD/2020|EPI_ISL_457168|2020-03-27|1,hCoV-19/England/EXET-135DDD/2020|EPI_ISL_457168|2020-03-27|1,2020-03-27
hCoV-19/England/SHEF-BFF21/2020|EPI_ISL_418309|2020-03-25|1,hCoV-19/England/SHEF-BFF21/2020|EPI_ISL_418309|2020-03-25|1,2020-03-25
hCoV-19/England/CAMB-73008/2020|EPI_ISL_440226|2020-03-23|1,hCoV-19/England/CAMB-73008/2020|EPI_ISL_440226|2020-03-23|1,2020-03-23
hCoV-19/Portugal/PT0015/2020|EPI_ISL_418000|2020-03-10|1,hCoV-19/Portugal/PT0015/2020|EPI_ISL_418000|2020-03-10|1,2020-03-10
hCoV-19/Portugal/PT0715/2020|EPI_ISL_510974|2020-03-24|1,hCoV-19/Portugal/PT0715/2020|EPI_ISL_510974|2020-03-24|1,2020-03-24
hCoV-19/Portugal/PT0728/2020|EPI_ISL_510987|2020-03-27|1,hCoV-19/Portugal/PT0728/2020|EPI_ISL_510987|2020-03-27|1,2020-03-27
hCoV-19/England/20129025404/2020|EPI_ISL_424017|2020-03-12|1,hCoV-19/England/20129025404/2020|EPI_ISL_424017|2020-03-12|1,2020-03-12
hCoV-19/England/20126003406/2020|EPI_ISL_423877|2020-03-17|1,hCoV-19/England/20126003406/2020|EPI_ISL_423877|2020-03-17|1,2020-03-17
hCoV-19/England/20109093906/2020|EPI_ISL_417288|2020-03-05|1,hCoV-19/England/20109093906/2020|EPI_ISL_417288|2020-03-05|1,2020-03-05
hCoV-19/England/20128015104/2020|EPI_ISL_423942|2020-03-19|1,hCoV-19/England/20128015104/2020|EPI_ISL_423942|2020-03-19|1,2020-03-19
hCoV-19/England/BRIS-1221C8/2020|EPI_ISL_440033|2020-03-22|1,hCoV-19/England/BRIS-1221C8/2020|EPI_ISL_440033|2020-03-22|1,2020-03-22
hCoV-19/England/CAMB-84BD6/2020|EPI_ISL_440515|2020-03-11|2,hCoV-19/England/CAMB-84BD6/2020|EPI_ISL_440515|2020-03-11|2,2020-03-11
hCoV-19/England/NORT-28946B/2020|EPI_ISL_458697|2020-03-29|4,hCoV-19/England/NORT-28946B/2020|EPI_ISL_458697|2020-03-29|4,2020-03-29
hCoV-19/England/CAMB-72C6F/2020|EPI_ISL_440046|2020-03-22|3,hCoV-19/England/CAMB-72C6F/2020|EPI_ISL_440046|2020-03-22|3,2020-03-22
hCoV-19/England/CAMB-779BE/2020|EPI_ISL_438534|2020-03-31|1,hCoV-19/England/CAMB-779BE/2020|EPI_ISL_438534|2020-03-31|1,2020-03-31
hCoV-19/England/BIRM-61F4C/2020|EPI_ISL_529404|2020-03-26|1,hCoV-19/England/BIRM-61F4C/2020|EPI_ISL_529404|2020-03-26|1,2020-03-26
hCoV-19/England/NORT-289094/2020|EPI_ISL_458621|2020-03-26|1,hCoV-19/England/NORT-289094/2020|EPI_ISL_458621|2020-03-26|1,2020-03-26
hCoV-19/England/BRIS-125611/2020|EPI_ISL_443980|2020-03-28|1,hCoV-19/England/BRIS-125611/2020|EPI_ISL_443980|2020-03-28|1,2020-03-28
hCoV-19/England/BRIS-1239DE/2020|EPI_ISL_442654|2020-04-07|2,hCoV-19/England/BRIS-1239DE/2020|EPI_ISL_442654|2020-04-07|2,2020-04-07
hCoV-19/England/BRIS-12D00C/2020|EPI_ISL_481943|2020-04-24|1,hCoV-19/England/BRIS-12D00C/2020|EPI_ISL_481943|2020-04-24|1,2020-04-24
hCoV-19/Iceland/557/2020|EPI_ISL_424577|2020-03-27|1,hCoV-19/Iceland/557/2020|EPI_ISL_424577|2020-03-27|1,2020-03-27
hCoV-19/England/20114052703/2020|EPI_ISL_420458|2020-03-11|1,hCoV-19/England/20114052703/2020|EPI_ISL_420458|2020-03-11|1,2020-03-11
hCoV-19/England/NORT-2891BF/2020|EPI_ISL_458677|2020-03-27|1,hCoV-19/England/NORT-2891BF/2020|EPI_ISL_458677|2020-03-27|1,2020-03-27
hCoV-19/USA/NV-NSPHL-A0013/2020|EPI_ISL_515300|2020-03-15|1,hCoV-19/USA/NV-NSPHL-A0013/2020|EPI_ISL_515300|2020-03-15|1,2020-03-15
hCoV-19/USA/NV-QDX-543/2020|EPI_ISL_571395|2020-03-18|2,hCoV-19/USA/NV-QDX-543/2020|EPI_ISL_571395|2020-03-18|2,2020-03-18
hCoV-19/England/CWAR-24FD9B6/2020|EPI_ISL_584460|2020-04-30|2,hCoV-19/England/CWAR-24FD9B6/2020|EPI_ISL_584460|2020-04-30|2,2020-04-30
hCoV-19/England/20130061404/2020|EPI_ISL_423639|2020-03-21|1,hCoV-19/England/20130061404/2020|EPI_ISL_423639|2020-03-21|1,2020-03-21
hCoV-19/England/CAMB-72F57/2020|EPI_ISL_440188|2020-03-22|1,hCoV-19/England/CAMB-72F57/2020|EPI_ISL_440188|2020-03-22|1,2020-03-22
hCoV-19/Scotland/CVR249/2020|EPI_ISL_438914|2020-03-19|1,hCoV-19/Scotland/CVR249/2020|EPI_ISL_438914|2020-03-19|1,2020-03-19
